name,text,duration,start_clock,end_sec,start_sec,start_min,end_min,video_id
Magnus Heunicke,"Her har vi jo et forslag med en ambition om at give kommunerne en højere grad af frihed, og det er helt korrekt, som der bliver nævnt i motiveringen, at det også er en ambition, som er udtrykt klart i regeringsgrundlaget. Når det handler om at sætte kommunerne fri i forhold til en grøn omstilling, og det er det, forslagsstillernes fokus er her, så det er det, vi fokuserer på her, må man jo sige, hvis man laver en status på, hvordan det så går med det, at der trods alt er nogle fremskridt. Bl.a. vil jeg da her fremhæve miljøzonerne, som blev indført i 2022, og som gav kommunerne, som er omfattet af den lov, mulighed for efter en kommunal beslutning at lade personbiler omfatte af miljøzonereglerne. Et andet miljøtiltag er, at det er sikret, at kommunerne også har mulighed for at forbyde ældre brændeovne i områder med kollektiv varmeforsyning. Sådan nogle tiltag kan man altså lave. Jeg siger det ikke for at sige, at man så har gjort alt, men for at sige, at det er noget af det, man diskuterer i kommunerne og træffer beslutning om på den grønne dagsorden. Forslaget her er, at regeringen sammen med Folketinget skal give endnu mere frihed til vores kommuner. Jeg synes, det er et meget, meget sympatisk forslag, som jo også understreger hovedpointen, nemlig at der er behov for handling i den grønne omstilling. Det har vi også lige drøftet i Folketingssalen på et helt andet område. Der er behov for handling, og der er en stor viden om og en stor interesse i at løfte ansvaret lokalt – det er jo der, problemerne er – så derfor er der ingen tvivl om, at det giver god mening at arbejde videre ad det spor. Jeg vil sige, at jeg er meget åben for konkrete initiativer og forslag til, hvordan vores kommuner kan bidrage yderligere til den grønne omstilling. Der er ingen tvivl om, at lokal frihed og selvbestemmelse er det, der skal til for også at få forandringskraft, og når vi taler om at sætte den offentlige velfærd fri, mener jeg, det også bør handle om den kommunale og offentlige del af den grønne omstilling. Lad os så se på konkrete elementer i det, for der kommer også et men fra mig, kan man næsten regne ud; hvis man kender regeringen ret, er der også et men. Der er i hvert fald nogle forbehold, i forhold til at springe helt om bord i forslaget, som det er formuleret her. Jeg drøfter det meget, meget gerne videre, men der er nogle forbehold for det. Et af dem er reguleringen af det, som er klimatilpasningsarbejdet, hvor vi i regeringen jo er kommet med vores udspil til en klimatilpasningsplan, »Klimatilpasningsplan 1«. Det forhandles i øjeblikket med Folketingets partier i regi af den grønne fond, som er der, vi anviser finansieringen fra. I den bliver det jo lettere for vores kommuner at gennemføre større kystprojekter, og det kan man sige også har noget med det her at gøre. Det bliver altså lettere og det vil skulle øge tempoet og gøre det nemmere at gennemføre de her ofte tværgående kystbeskyttelsesprojekter. Samtidig vil jeg sige, at det også er vigtigt for os, at der er en handlepligt – ikke kun en handleret og en samarbejdsret, men også en handlepligt. For det går ikke, at nogle kommuner dukker sig og siger, at de ikke har lyst til at tage den diskussion. Det er jo en diskussion med grundejere og andre om, at der skal bygges et dige, eller hvor man kan anlægge sommerhusområder. Den debat er man nødt til at have som kommune. Så det er et forpligtende arbejde. Det er ikke kun en frihed, men forpligtelser for vores kommuner, som skal til. Et andet element handler om de spildevandsselskaber, som som oftest har et kommunalt ophæng, og at de får mulighed for at løse udfordringer med højtstående grundvand, som er et andet miljøproblem. Der er i dag 460.000 boliger, som har mindre end 1 m ned til grundvandsspejlet i større perioder om året, og det er dem, vi ser i øjeblikket i nyhederne, og nogle af os har været ude at tale med dem, have vand i kælderen, vand i haven og vand alle steder. Det kan ikke løses individuelt og heller ikke kun frivilligt. Det er nødt til at blive løst, ved at vi som samfund i fællesskab går ind i det. Det vil sige, at de spildevandsselskaber, der har et ansvar i de områder, også bliver pålagt at få løftet den opgave. At give kommunerne mulighed for nulemissionszoner nævnes specifikt i forslaget, og som Folketinget ved, er der i øjeblikket forhandlinger i gang med Folketingets partier om at give kommunerne mulighed for at indføre nulemissionszoner. Vi har indtil videre haft to møder i Miljøministeriet med drøftelser af det, og det vil, i fald der træffes beslutning om det, altså at vi kan lave et forlig omkring sådan en stemmeaftale omkring sådan et lovforslag, være et lovforslag, som vil komme på lovprogrammet og fremsættes til oktober. Det vil jo netop også give kommunerne frihed til at kunne vælge, selvfølgelig inden for nogle rammer, om man vil gå den vej. Så hvad det angår, er det min vurdering, at Folketinget er i gang med forhandlinger, som vil kunne opfylde det ønske. Er det så altid hensigtsmæssigt med kun mere frisættelse? Lad os se på, hvordan det ser ud med drikkevandsbeskyttelse, som jo også nævnes i forslaget. Der er det i hvert fald min analyse, at de erfaringer, vi har med kommunernes arbejde, er, at kommunerne i dag ikke udnytter mulighederne for at beskytte drikkevandet fuldt ud. Vi har haft situationen med de boringsnære beskyttelsesområder, altså de steder lige der, hvor vi borer efter drikkevand fra undergrunden. Der har været et arbejde, men det er jo ikke gået hurtigt nok. Det er jo slet ikke gået hurtigt nok, og det er begrundelsen for, at vi er nødt til nu at stille nogle klare krav. Det kommer vi til at gøre i den her folketingssamling, nemlig at Folketinget går ind og stiller klare krav til kommuner om at give påbud. Der må man jo nok sige, at den frivilligheds- og frihedsting, der har været, jo kun har løst beskyttelsen af ganske få procent af vores drikkevandsboringer. Så her er det min analyse, at frihed ikke er det rette. Der er det sådan set klare krav og klare påbud for at beskytte vores drikkevand. Hvis man tager et andet eksempel, hvor der også er behov for Folketinget som lovgiveres indsats, er det udbygningen af vedvarende energi på land. Der har vi jo bredt set i Folketinget meget, meget store og ambitiøse planer og mål for en firdobling af vedvarende energi på land de kommende år, og vi kan jo bare se på, hvordan det så går med udbygningen af vedvarende energi på land. Med solceller går det lidt bedre, men med vindmøller går det i stå. Det går altså ikke hurtigt nok med at nå de her mål. Der har ikke været det nødvendige tempo i sagsbehandlingen og heller ikke i udpegningen af områder, og der må man jo sige, at friheden har været der, men at der altså ikke har været den tilstrækkelige politiske kraft, til at man så når i mål. Det er vel også netop derfor, et bredt flertal i Folketinget har indgået en aftale om en styrket statslig rolle i den udbygning. Så der er der altså også et eksempel på, at frihed er fint, men at nogle gange er vores mål så vigtige og afgørende – beskyttelse af grundvandet og udbygning af vedvarende energi – at der også skal noget statsligt og folketingsmæssigt engagement til. Det handler ikke altid kun om at give flere værktøjer eller mere frihed. Det handler også om at se på, om de værktøjer, der er der, bruges godt nok, og finde ud af, hvorfor de så ikke gør det. Så for at summere op vil jeg sige, at der ligger mange sympatiske tanker bag forslaget, og jeg er også meget glad for at høre om den måde, man har arbejdet med det på i Radikale Venstre, altså at man har haft lokale byrådsmedlemmer involveret i skrivningen af det her forslag. Det bør vi altid lytte til. Konkrete forslag drøfter vi meget gerne, men forslaget, som det ligger her, vil regeringen ikke kunne støtte.",547.0,14:17:55,5252,4705,1:18:25,1:27:32,40
Søren Gade,"Tak for det. Der er foreløbig to, der har korte bemærkninger. Først er det fru Lotte Rod, Radikale Venstre. Værsgo.",6.0,14:27:02,5258,5252,1:27:32,1:27:38,40
Lotte Rod,"Tak for talen og for den positive modtagelse. Jeg er meget enig med ministeren i, at frihed altid hænger sammen med en forpligtelse, og den måde, vi har gjort det på med de andre frihedsforsøg, har jo været at give friheden, men samtidig sætte nogle hegnspæle op og simpelt hen som en del af forhandlingerne sige: Det her skal jo gøre, at man bruger det til noget, og ikke gør det dårligere. Derfor vil jeg bare spørge helt konkret, når ministeren nu faktisk er ret positiv over for det: Er regeringen så enig i, at når man nu lidt har givet det fri i forhold til dagtilbud, skoler og ældreområdet, så er der også brug for tilsvarende at give det fri på det grønne område?",36.0,14:27:08,5294,5258,1:27:38,1:28:14,40
Søren Gade,Ministeren.,2.0,14:27:44,5296,5294,1:28:14,1:28:16,40
Magnus Heunicke,"Det ville der være på nogle dele af det grønne område. Men jeg synes, at i forhold til de dele, jeg har nævnt, nemlig kystbeskyttelse, drikkevandsbeskyttelse og vedvarende energi-udvikling, må man sige at der i hvert fald også er brug for noget statsligt engagement og statslig finansiering, hvilket vi jo også gør delvis på forskellige områder, hvor vi hjælper med at finansiere opgaven, fordi vi har nogle statslige mål. Og det er jo ikke altid, at man bliver lige populær ude hos den lokale lodsejer, når man siger, at her må lodsejeren ikke sprøjte længere, og det er jo det, der er tilfældet: et sprøjteforbud ved de boringsnære områder, altså ved grundvandsbeskyttelsesområderne. Det er jo sådan nogle elementer, vi taler om her, og der må man bare sige, at det ikke er gået hurtigt nok. Derfor kan jeg i hvert fald se nogle bekymringer ved den rene frihed til at gøre noget eller ikke gøre noget, for derskalgøres noget.",56.0,14:27:46,5352,5296,1:28:16,1:29:12,40
Søren Gade,Fru Lotte Rod for sin anden korte bemærkning.,2.0,14:28:42,5354,5352,1:29:12,1:29:14,40
Lotte Rod,"Jamen det er jo præcis det, vi kunne snakke om i en forhandling, altså hvordan vi lægger det snit, så vi netop bruger det til at gå foran på det grønne område. Og det, der har været ekstremt interessant ved at følge de andre frihedsforsøg, har jo været, at det i virkeligheden viste sig, at rigtig meget af det, som man så blev sat fri fra, var man faktisk slet ikke bundet af. Men manfølte, at man var bundet af regler. Derfor tror jeg, at det i sig selv vil have en effekt, hvis regeringen – det kunne være miljøministeren, men det kunne også være indenrigsministeren – indkalder til forhandlinger om at sætte kommunerne fri. For jeg tror, at det i sig selv vil være en drivkraft for at skubbe på den grønne udvikling. Derfor vil jeg spørge ministeren igen: Kunne regeringen ikke forestille sig at indkalde til forhandlinger om at sætte kommunerne fri på det grønne område?",41.0,14:28:44,5395,5354,1:29:14,1:29:55,40
Søren Gade,Ministeren.,2.0,14:29:25,5397,5395,1:29:55,1:29:57,40
Magnus Heunicke,"Mit svar er jo, at vi allerede er i gang med at forhandle i Miljøministeriet om at sætte kommunerne fri, når det handler om nulemissionszoner, som er en del af det, forslaget nævner. Vi er så gået den anden vej, når det handler om beskyttelse af drikkevandet. Der får kommunerne et lovkrav om at give påbud. Så vi bliver nødt til at se problemerne adskilt fra hinanden, og de udfordringer, der er i andre dele af vores velfærdssamfund, med store dokumentationskrav og sådan nogle ting, som man sammenligner det med her, mener jeg ikke er det samme problem, som der er på miljøområdet.",36.0,14:29:27,5433,5397,1:29:57,1:30:33,40
Erling Bonnesen,Tak for det. Så er det hr. Søren Egge Rasmussen.,3.0,14:30:03,5436,5433,1:30:33,1:30:36,40
Søren Egge Rasmussen,"Jeg synes, det er lidt spøjst ligesom at høre ministeren sige, at det er et sympatisk forslag, om end osv., og at regeringen så ikke kan støtte det her forslag. Jeg kan huske nogle forhandlinger om en havplan med den tidligere regering, som var lidt farlige for den tidlige regering, fordi det faktisk lige pludselig viste sig, at der var et flertal, som godt ville gå videre end regeringen, og at regeringen var på vej til at komme i mindretal, og at de forhandlinger om en havplan så strandede tilbage i sommeren 2022. Men for en flertalsregering er det vel ikke så farligt at indkalde til en drøftelse med Folketingets partier. Det er jo sådan set det, De Radikale foreslår, altså at regeringen bare skal indkalde til nogle forhandlinger, og at der så er et bestemt sigte med de forhandlinger. Jeg forstår simpelt hen ikke, at regeringen er så bange og så magtfuldkommen, og at man, bare fordi man har et meget spinkelt flertal, som man lige havde det på valgdatoen, så ikke tør indkalde til nogle forhandlinger. Jeg synes, det er besynderligt. Kan ministeren ikke se, at det ikke er så farligt at indkalde til forhandlinger, når man er en flertalsregering?",60.0,14:30:06,5496,5436,1:30:36,1:31:36,40
Erling Bonnesen,Ministeren.,2.0,14:31:06,5498,5496,1:31:36,1:31:38,40
Magnus Heunicke,"Som jeg lige har svaret fru Lotte Rod, er vi jo netop i gang med nogle forhandlinger, og vi har haft to forhandlingsmøder om det konkrete element, der nævnes, nemlig nulemissionszoner og det at give en mulighed for at lave et lovforslag, altså lave en stemmeaftale. Det er altså præcis en forhandling om at give en mulighed for, at kommunerne får frihed til at indføre dette af hensyn til klimaet og den grønne omstilling i vores transportsektor og selvfølgelig også nogle luftkvalitetshensyn. Så vi er i gang med forhandlinger, men forhandlingerne synes jeg skal være om nogle reelle elementer, som regeringen også er interesseret i at gå videre med, altså helt konkret og reelt forhandlinger om en frisættelse. Hvis man så zoomer ind på det andet element, jeg nævnte, hvor der er et behov for det modsatte, altså en beskyttelse af drikkevandet, har regeringen også drøftet det med Folketingets partier, men den er jo endt med at komme med et lovkrav, som vi skal forhandle her i Folketingssalen, i hvert fald i den her folketingssamling, som modsat ikke giver frihed, men som faktisk giver flere krav om at beskytte vores drikkevand.",68.0,14:31:08,5566,5498,1:31:38,1:32:46,40
Erling Bonnesen,Hr. Søren Egge Rasmussen.,2.0,14:32:16,5568,5566,1:32:46,1:32:48,40
Søren Egge Rasmussen,"Så jeg kan forstå på ministeren, at ministeren er tilfreds med at køre videre med flertalsregeringen med det flertal, der er lige for tiden. Jeg synes, at det her forslag nævner nogle ting, som vi ikke har taget hånd om. Det her med, at der er højtstående grundvand, har vi altså ikke løst politisk. Hvis man kigger på det med klimaforandringerne, og hvad det betyder for den enkelte kommune, så er der en lang række kommuner, som har stået i vand til knæene, og som synes, at der skal ske noget mere, og hvad angår biodiversiteten, er det altså en biodiversitet, der er i tilbagegang, og der er ikke en plan for, hvordan vi får vendt skuden. Så jeg synes faktisk, at det her forslag er meget sympatisk, fordi det ligesom siger: Regering, indkald til nogle forhandlinger, for der er nogle uløste problemer. Og det vil ministeren så ikke være med til. Jeg synes, at det her er besynderligt.",40.0,14:32:18,5608,5568,1:32:48,1:33:28,40
Erling Bonnesen,Ministeren.,2.0,14:32:58,5610,5608,1:33:28,1:33:30,40
Magnus Heunicke,"Men når det så handler om klimatilpasningen og det højtstående grundvand, vil hr. Søren Egge Rasmussen også vide, at en del af de ting, som vi vil diskutere og finansiere i forbindelse med regeringens klimatilpasningsplan I, som netop nu bliver drøftet i regi af den grønne fond, hvor Enhedslisten som aftaleparti er medlem, jo netop er, hvordan vi håndterer højtstående grundvand. Så er der her et andet element, som så heller ikke kun bliver frihed. For der bliver også en pligt til at handle, når der er for meget højtstående grundvand i enkelte områder. Så derfor tager vi det altså skridt for skridt, og der er forhandlinger på alle områderne.",33.0,14:33:00,5643,5610,1:33:30,1:34:03,40
Erling Bonnesen,Så er det fru Christina Olumeko.,3.0,14:33:33,5646,5643,1:34:03,1:34:06,40
Christina Olumeko,"Tak til ministeren for talen, og ikke mindst tak til Radikale Venstre for et rigtig godt forslag. Når jeg lytter til ministerens tale, har jeg meget svært ved at forstå, hvorfor man i regeringen sådan set ikke bare vil gøre det, der i beslutningsforslaget står meget bredt formuleret, nemlig at indkalde til forhandlinger, hvor man drøfter, hvordan man kunne frisætte kommunerne på de områder, som regeringen selv måtte mene var relevante. Det kan godt være, at ministeren ikke mener, at der er behov for at kigge på de konkrete ting, som bliver nævnt i bemærkningerne til beslutningsforslaget, men det er nu engang selve teksten i beslutningsforslaget, der her er snak om, og det er jo bredt formuleret. Så skal det forstås sådan, at regeringen ikke mener, at der er behov for at frisætte eller fjerne lovgivningsbarrierer på hele lovgivningsområdet i Danmark, hvad angår en grøn omstilling af kommunerne?",50.0,14:33:36,5696,5646,1:34:06,1:34:56,40
Erling Bonnesen,Ministeren.,2.0,14:34:26,5698,5696,1:34:56,1:34:58,40
Magnus Heunicke,"Nej, sådan tror jeg ikke det skal forstås. Som spørgeren jo ved, er der i øjeblikket gang i nogle forhandlinger om en del af det, der står i bemærkningerne, nemlig nulemissionszonerne. Som jeg også nævnte tidligere, er de næste forhandlinger, som vi faktisk også har startet op på, forhandlinger om at hjælpe kommunerne og spildevandsselskaberne med at blive bedre til at kunne håndtere højtstående grundvand, som det også nævnes. Men jeg synes, det er en forkert analyse af problemet at sige, at grunden til, at der ikke sker nok, er, at der ikke er nok frihed. Hvorfor siger jeg det? Det siger jeg, fordi vi har haft problemet med frivillighed og frihed, når det handler om at beskytte vores grundvand, noget, der er så vigtigt og afgørende. Der gik jo årevis med frihed og frivillighed, og hvad skete der? Jeg tror, man nåede at beskytte 9 pct. af vores boringsnære beskyttelsesområder. Resten var der ikke sket noget med, og det er derfor, vi går ind med en konkret lovgivning, og det er jo staten, og det er Folketinget, men det mener jeg også er det rigtige.",63.0,14:34:28,5761,5698,1:34:58,1:36:01,40
Erling Bonnesen,Fru Christina Olumeko.,2.0,14:35:31,5763,5761,1:36:01,1:36:03,40
Christina Olumeko,"Ja, jeg er personligt enig med ministeren i, at noget af det ikke bare handler om frisættelse, men at det faktisk handler om flere krav. Og et tredje ben kunne være sådan noget som retskulturen, altså at vi ændrer kommunalfuldmagten og hvordan de uskrevne retsgrundregler bliver forstået, og det er jo ikke lovgivning. Men det er noget helt andet, for det er mere et spørgsmål om retskulturen i Danmark. Så der er jo ligesom tre ben, man kan gå på. Nu handler det her så om det ene ben, nemlig en frisættelse, og jeg synes stadig, det er uklart fra ministerens side. Altså, jeg hører ministeren sige, at regeringen allerede har igangsat nogle initiativer, og at I ikke ønsker at igangsætte andre initiativer. Er det rigtigt forstået?",38.0,14:35:33,5801,5763,1:36:03,1:36:41,40
Erling Bonnesen,Ministeren.,1.0,14:36:11,5802,5801,1:36:41,1:36:42,40
Magnus Heunicke,"Nej, vi ønsker at igangsætte initiativer, og det gør vi. Hver eneste uge igangsætter vi initiativer og indkalder til forhandlinger, og vi er som sagt i gang med en forhandling her, og vi er lige startet op på en ekstra forhandling, som adresserer en del af de problemstillinger, som er her, og der kommer til at være endnu flere brede drøftelser med Folketingets partier i regi af en Grøn Fond, i regi af finanslovspartierne eller et tredje regi – det kan også være partierne, der er med i aftalen om en grøn omstilling af dansk landbrug – og i de forligskredse arbejder vi videre. Og nogle gange handler det om at frisætte og give mulighed for noget, og andre gange handler det om, at der kommer nogle lovkrav. For det vigtigste er, at vi bevæger Danmark i en grøn retning.",42.0,14:36:12,5844,5802,1:36:42,1:37:24,40
